GeneID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	FK2.FPKM	FK4.FPKM	FK5.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
51450	6.47	1.548	-2.24685125951164	8.88015608257187e-43	3.29829529919553e-42	PRRX2	NM_016307.3,BGI_novel_T040673,XM_017014803.1,BGI_novel_T040674	Known_gene	4	6.3	0.12	12.99	0.74	2.73	0	1.11	3.16
51466	23.773	1.92	-2.98201798182273	0	0	EVL	XM_017021363.1,BGI_novel_T012430,NM_016337.2,XM_011536828.2,BGI_novel_T012428,XM_005267749.3,XM_017021364.1,BGI_novel_T012431,BGI_novel_T012429	Known_gene	9	19.49	27.5	24.33	3.26	2.3	1.67	1.7	0.67
51554	9.46	1.624	-2.62906627875244	2.8639665315609e-193	4.20614696476974e-193	ACKR4	NM_016557.3,NM_178445.2	Known_gene	2	22.99	0.26	5.13	1.24	2.41	2.33	1.59	0.55
5156	42.203	2.942	-3.93592321747219	0	0	PDGFRA	XM_005265743.1,XM_017008281.1,NM_006206.4,BGI_novel_T029616,XM_017008282.1,BGI_novel_T029617,XM_011534385.2,XM_006714041.3,XM_017008280.1,XM_006714039.3	Known_gene	10	90.22	2.61	33.78	2.61	8.5	2.31	0.77	0.52
5157	53.246	2.268	-4.67351408391011	0	0	PDGFRL	NM_006207.2	Known_gene	1	105.25	0.58	53.91	2.25	8.91	0.11	0.07	0
51673	323.966	51.876	-2.76668169393147	0	0	TPPP3	NM_016140.3,NM_015964.3	Known_gene	2	398.12	161.38	412.4	99.44	36.9	82.64	40.26	0.14
5168	300.486	21.866	-3.79080979455446	0	0	ENPP2	XM_006716587.1,XM_006716585.1,NM_001040092.2,XM_017013571.1,NM_001130863.2,XM_017013572.1,XM_017013573.1,NM_006209.4,XM_006716584.1,XM_017013574.1,XM_017013575.1	Known_gene	11	382.92	253.81	264.73	10.35	26.2	17.63	12.07	43.08
5176	217.59	14.896	-4.01183914165143	0	0	SERPINF1	NM_002615.5,BGI_novel_T015886,XM_017024754.1	Known_gene	3	250.44	33.61	368.72	6.65	47.43	9.6	9.62	1.18
5212	46.063	4.22	-3.68360186995949	0	0	VIT	XM_017004328.1,BGI_novel_T021301,NM_001177972.1,NM_053276.3,XM_017004326.1,XM_017004325.1,BGI_novel_T021300,XM_011532906.1,XM_011532905.1,NM_001177969.1,XM_017004327.1,NM_001177971.1,NM_001177970.1	Known_gene	13	68.24	20.63	49.32	0.72	4.22	1.54	1.27	13.35
5228	14.213	2.29	-2.88428118012693	9.05679190260124e-269	1.04084232166532e-268	PGF	NM_001293643.1,NM_001207012.1,NM_002632.5	Known_gene	3	7.42	0.89	34.33	2.19	2.42	4.05	2.79	0
5243	11.756	1.62	-3.02164628441046	0	0	ABCB1	BGI_novel_T036429,NM_000927.4,BGI_novel_T036428,BGI_novel_T036427	Known_gene	4	17.41	1.11	16.75	0.23	2.82	2.9	2.15	0
5266	626.546	126.184	-2.13534049652429	0	0	PI3	NM_002638.3	Known_gene	1	6.7	1813.06	59.88	23.84	6.96	15.25	17.68	567.19
5270	79.48	19.124	-2.24274004484061	0	0	SERPINE2	XM_017004331.1,XM_017004329.1,NM_001136528.1,NM_006216.3,NM_001136530.1,XM_017004332.1,XM_017004330.1,XM_005246641.2	Known_gene	8	98.16	4.89	135.39	3.42	14.17	6.78	3.62	67.63
5272	60.853	7.142	-2.9833358315589	0	0	SERPINB9	NM_004155.5,XM_017010943.1,XM_011514678.2,XM_005249184.4,BGI_novel_T032944,XM_017010942.1	Known_gene	6	93.99	66.37	22.2	4.52	16.11	5.3	4.06	5.72
5275	18.343	1.068	-3.76170361543242	0	0	SERPINB13	NM_012397.3,XM_005266707.3,BGI_novel_T018676,XM_011526029.2,NM_001307923.1	Known_gene	5	0.61	53.4	1.02	1.92	0.04	3.32	0	0.06
5311	5.96	1.246	-2.39824567373898	1.7979835586468e-216	2.43008840083725e-216	PKD2	BGI_novel_T029971,XM_011532028.2,BGI_novel_T029972,NM_000297.3,BGI_novel_T029970,BGI_novel_T029969,XM_011532030.2,XM_011532029.1	Known_gene	8	13.1	1.33	3.45	2.29	2.47	1.1	0.37	0
5327	25.466	6.198	-2.26048695040036	0	0	PLAT	NM_033011.3,NM_001319189.1,NM_000930.4	Known_gene	3	21.96	0.14	54.3	7.49	11.31	3.21	6.61	2.37
5328	28.66	3.786	-3.11833433759724	0	0	PLAU	NM_001319191.1,NM_002658.4,XM_011539866.2,NM_001145031.2,BGI_novel_T005295	Known_gene	5	27.39	6.04	52.55	3.69	1.9	7.16	6.12	0.06
53405	11.92	1.166	-3.3597301961016	0	0	CLIC5	NM_001114086.1,NM_016929.4,XM_017010953.1,XM_011514694.2,XM_011514692.2,BGI_novel_T033700,BGI_novel_T033699,NM_001256023.1	Known_gene	8	13.11	19.99	2.66	0.99	0.23	2.59	0.02	2
5348	40.163	2.42	-4.17295746921791	2.17188643907109e-237	2.73468967518322e-237	FXYD1	XM_017026874.1,NM_001278717.1,NM_001278718.1,NM_005031.4,XM_017026875.1,NM_021902.3,XM_017026876.1	Known_gene	7	41.87	25.28	53.34	0.88	6.32	0.49	0.28	4.13
5350	10.406	2.184	-2.30424579191358	7.72678177756437e-228	9.99090533859576e-228	PLN	NM_002667.4	Known_gene	1	18.26	6	6.96	2.71	3.58	3.67	0.96	0
5354	34.006	1.228	-4.87727439102187	0	0	PLP1	NM_001305004.1,NM_001128834.2,NM_000533.4,BGI_novel_T041778,NM_199478.2	Known_gene	5	58.51	19.62	23.89	3.38	1.66	0.52	0.58	0
5360	62.4	6.252	-3.43423560022149	0	0	PLTP	NM_182676.2,NM_006227.3,BGI_novel_T024728,NM_001242921.1,NM_001242920.1	Known_gene	5	46.72	6.92	133.56	8.06	11.19	3.4	8.61	0
5362	3.46	1.014	-2.1460222689392	4.44714094946886e-256	5.27753729830698e-256	PLXNA2	BGI_novel_T003823,NM_025179.3,BGI_novel_T003825,XM_005273164.2,BGI_novel_T003824,XM_005273165.3	Known_gene	6	3.62	2.01	4.75	0.74	0.96	0.62	0.88	1.87
5376	261.263	27.862	-3.34088310798642	0	0	PMP22	XM_017024776.1,NM_153322.2,BGI_novel_T016248,NM_001281456.1,NM_000304.3,XM_017024775.1,NM_153321.2,NM_001281455.1	Known_gene	8	378.79	80.11	324.89	15.98	67.94	17.81	21.99	15.59
53827	202.956	18.514	-3.60131331854739	0	0	FXYD5	BGI_novel_T019724,NM_144779.2,NM_001164605.1,NM_001320912.1,NM_014164.5,NM_001320913.1	Known_gene	6	100.58	88.57	419.72	9.87	39.22	10.33	18.25	14.9
53947	6.356	1	-2.80731919831205	1.29096228174857e-131	2.4475170022549e-131	A4GALT	XM_005261648.3,NM_017436.5,XM_005261647.2,XM_011530233.2,XM_017028831.1,XM_006724265.3,NM_001318038.1,XM_005261646.4,XM_005261644.2,XM_006724266.3	Known_gene	10	2.71	0.05	16.31	0.76	1.07	0.99	2.18	0
5396	16.226	1.398	-3.50198046726009	0	0	PRRX1	XM_006711388.3,NM_006902.4,BGI_novel_T003296,BGI_novel_T003297,NM_022716.3	Known_gene	5	33.56	4.31	10.81	0.21	3.12	0.63	0.03	3
54	43.54	9.77	-2.23153205517762	0	0	ACP5	NM_001111036.2,NM_001611.4,XM_005259938.1,NM_001111035.2,XM_011528069.2,NM_001111034.2,NM_001322023.1	Known_gene	7	30.81	19.56	80.25	12.8	11.52	7.63	8.15	8.75
54210	5.276	1.428	-2.23494580293385	3.66365482845939e-76	9.65498645840313e-76	TREM1	NM_001242590.2,XM_011514697.1,XM_011514696.1,XM_017010956.1,XM_017010957.1,NM_018643.4,XM_006715117.3,NM_001242589.2	Known_gene	8	4.41	0	11.42	0.42	1.68	1.91	0	3.13
54331	22.4	3.394	-2.79202645291737	0	0	GNG2	NM_001243774.1,XM_017021376.1,NM_053064.4,NM_001243773.1,XM_006720173.2,XM_017021377.1,BGI_novel_T011723,XM_011536846.2	Known_gene	8	44.12	7.31	15.77	0.71	9.52	1.76	1.22	3.76
54360	23.706	4.364	-2.56267054481636	9.07868867128978e-185	1.37482799668285e-184	CYTL1	NM_018659.2,XM_017008299.1	Known_gene	2	5.14	18.75	47.23	5.25	10.84	1.48	2.84	1.41
54434	10.303	2.236	-2.18089533503601	0	0	SSH1	XM_017019492.1,BGI_novel_T009825,NM_001161331.1,NM_001161330.1,XM_005268985.2,BGI_novel_T009829,XM_005268984.4,XM_017019493.1,BGI_novel_T009826,BGI_novel_T009824,XM_011538501.2,XM_011538497.1,XM_017019494.1,BGI_novel_T009828,XM_011538499.1,NM_018984.3,XM_017019491.1,XM_011538500.2,BGI_novel_T009827	Known_gene	19	14.71	6.85	9.35	1.91	2.36	2.13	2.33	2.45
54509	11.276	2.404	-2.13843064375572	4.35102087893123e-166	7.131888116741e-166	RHOF	BGI_novel_T010132,NM_019034.2	Known_gene	2	4.11	18.58	11.14	1.12	5.93	3.76	0.73	0.48
54510	18.56	4.216	-2.34435243302028	0	0	PCDH18	NM_001300828.1,XM_017008311.1,NM_019035.4,BGI_novel_T030385,XM_006714239.3	Known_gene	5	44.01	0.19	11.48	0.74	13	1.48	1.88	3.98
54538	14.353	3.036	-2.50371589810523	0	0	ROBO4	NM_019055.5,XM_006718861.1,XM_011542875.1,NM_001301088.1,BGI_novel_T008079	Known_gene	5	6.38	1.55	35.13	1.82	5.8	3.1	4.42	0.04
54567	10.48	1.446	-3.3610444256906	0	0	DLL4	BGI_novel_T012883,NM_019074.3,BGI_novel_T012882	Known_gene	3	10.29	2.85	18.3	1.45	0.01	1.24	4.04	0.49
54587	18.06	2.796	-2.94172153827782	0	0	MXRA8	BGI_novel_T000438,NM_001282584.1,XM_017001517.1,XM_017001516.1,NM_001282582.1,NM_001282585.1,NM_032348.3,NM_001282583.1	Known_gene	8	12.25	1.29	40.64	4.83	1.51	1.56	4.41	1.67
54739	14.196	2.85	-2.44866576482134	0	0	XAF1	BGI_novel_T016028,XM_017024780.1,NM_199139.2,BGI_novel_T016031,XM_011523948.1,XM_011523949.2,NM_017523.3,BGI_novel_T016032,XM_011523947.2,XM_011523945.2,BGI_novel_T016030,XM_005256708.2,XM_005256706.4,XM_011523946.2,BGI_novel_T016029	Known_gene	15	23.38	1.65	17.56	1.79	7.09	1.97	3.02	0.38
54843	26.503	2.88	-2.87792368461005	0	0	SYTL2	NM_206930.3,XM_011545105.1,NM_001289608.1,XM_017017939.1,XM_011545107.2,XM_011545114.2,XM_017017938.1,NM_001162953.2,XM_017017937.1,XM_017017934.1,XM_005274066.1,XM_011545110.1,XM_011545108.1,BGI_novel_T007542,XM_005274057.1,XM_005274062.2,NM_032943.4,BGI_novel_T007550,BGI_novel_T007545,NM_206929.3,XM_017017933.1,BGI_novel_T007547,NM_001162951.2,BGI_novel_T007546,NM_001289609.1,XM_005274067.4,XM_011545109.2,XM_005274061.1,XM_011545116.2,BGI_novel_T007544,XM_011545112.1,XM_017017935.1,BGI_novel_T007539,XM_011545115.1,XM_017017936.1,BGI_novel_T007543,XM_011545106.1,BGI_novel_T007540,BGI_novel_T007541,BGI_novel_T007548,BGI_novel_T007551,XM_017017940.1,XM_005274063.1,NM_001289610.1,NM_001162952.2,XM_005274060.1,BGI_novel_T007549	Known_gene	47	33.31	19.27	26.93	3.72	2.13	3.24	3.32	1.99
54900	4.72	1.276	-2.06673485609323	1.65281024018848e-105	3.57827791973634e-105	LAX1	NM_001136190.1,XM_006711397.3,NM_017773.3,NM_001282878.1	Known_gene	4	4.37	6.78	3.01	0.38	1.86	0.44	0.02	3.68
54910	7.51	1.754	-2.05256674183918	1.35183260216505e-143	2.4178361246132e-143	SEMA4C	XM_011511379.2,XM_011511380.1,XM_006712606.3,XM_011511378.2,XM_011511381.1,BGI_novel_T022147,XM_017004394.1,XM_011511382.2,BGI_novel_T022146,XM_011511383.1,BGI_novel_T022148,NM_017789.4,XM_017004393.1	Known_gene	13	11.49	3.18	7.86	3.03	0.46	0.88	2.36	2.04
54952	77.18	13.256	-2.48898952728563	0	0	TRNAU1AP	BGI_novel_T001142,BGI_novel_T001143,BGI_novel_T001140,XM_017001542.1,BGI_novel_T001139,NM_017846.4,BGI_novel_T001141	Known_gene	7	91.65	128	11.89	20.02	16.72	12.3	8.58	8.66
54985	69.906	16.94	-2.11333479299104	0	0	HCFC1R1	NM_001288666.1,NM_001002018.2,NM_001002017.2,NM_001288667.1,NM_017885.3,NM_001288668.1,NM_001288665.1,BGI_novel_T014308,XM_011522559.2,XM_017023384.1,NM_001308070.1,BGI_novel_T014307	Known_gene	12	36.16	20.78	152.78	20.59	11.99	14.49	23.96	13.67
55022	16.016	3.364	-2.07822306268778	4.47143485174923e-300	4.67722656846961e-300	PID1	XM_017004404.1,NM_017933.4,XM_011511384.2,NM_001100818.1,BGI_novel_T023766,XM_017004407.1,BGI_novel_T023765,XM_017004405.1,XM_017004406.1	Known_gene	9	28.28	3.07	16.7	1.56	5.44	4.63	1.82	3.37
55076	918.376	75.594	-3.30068404766857	0	0	TMEM45A	XM_017006715.1,XM_005247569.2,NM_018004.2	Known_gene	3	115.96	2586.88	52.29	45.73	29.62	205.98	81.29	15.35
55273	5.93	1.132	-2.43865536101467	3.88368935517142e-82	9.83399444622693e-82	TMEM100	XM_017024816.1,XM_017024814.1,BGI_novel_T017152,XM_017024815.1,NM_018286.2,NM_001099640.1	Known_gene	6	12.87	1.31	3.61	0.55	2.7	0.77	1.64	0
55281	25.62	3.878	-2.92786249058605	0	0	TMEM140	NM_018295.4	Known_gene	1	21.59	0.85	54.42	1.98	9.98	5.31	2.12	0
55287	24.766	1.324	-3.61925272416105	0	0	TMEM40	NM_001284408.1,NM_001284406.1,XM_011533937.2,NM_001284407.1,NM_018306.3	Known_gene	5	0.96	70.6	2.74	0.96	3.08	2.15	0.43	0
552900	17.986	3.722	-2.082990155098	1.26479535998189e-88	3.04999286497614e-88	BOLA2	NM_001320579.1,NM_001031827.2	Known_gene	2	3.12	44.82	6.02	4.35	1.77	2.94	7.14	2.41
55331	12.006	2.44	-2.12716492616622	0	0	ACER3	XM_017017988.1,XM_011545151.2,NM_001300953.1,BGI_novel_T007467,BGI_novel_T007468,BGI_novel_T007469,NM_001300955.1,NM_001300954.1,NM_018367.6,XM_017017987.1,XM_011545153.2,XM_011545152.2	Known_gene	12	14.31	13.75	7.96	1.93	3.37	2.52	4.2	0.18
55340	49.063	11.096	-2.31389027803756	0	0	GIMAP5	NM_018384.4	Known_gene	1	51.37	7.02	88.8	6.84	28.17	11.9	6.8	1.77
55365	47.846	2.846	-4.28800336617794	0	0	TMEM176A	XM_011516376.2,NM_018487.2,BGI_novel_T037277,XM_017012393.1,XM_011516378.2,XM_011516377.2	Known_gene	6	43.79	11.52	88.23	3.9	2.69	2.68	4.96	0
554	16.593	1.646	-3.4775469845793	0	0	AVPR2	NM_001146151.1,NM_000054.4,XM_006724828.3	Known_gene	3	5.78	0	44	0.99	3.32	1.36	2.56	0
5549	38.7	2.878	-3.95054262239565	0	0	PRELP	NM_002725.3,NM_201348.1	Known_gene	2	24.04	7.82	84.24	4.1	3.53	1.99	2.26	2.51
55509	4.43	2.088	-2.05310024434307	1.35959889200493e-52	4.45781637354247e-52	BATF3	BGI_novel_T003899,XM_017001683.1,BGI_novel_T003898,NM_018664.2	Known_gene	4	7.78	0	5.51	3.65	2.92	1.21	0.79	1.87
55679	59.583	11.154	-2.52355480072591	0	0	LIMS2	NM_017980.4,XM_006712628.3,BGI_novel_T022585,NM_001256542.1,BGI_novel_T022588,NM_001136037.2,NM_001161404.1,BGI_novel_T022587,XM_011511453.1,BGI_novel_T022586,XM_005263710.2,NM_001161403.1,BGI_novel_T022589,XM_017004469.1,XM_006712627.3	Known_gene	15	27.1	16.85	134.8	5.6	16.01	6.88	15.97	11.31
558	211.693	17.102	-3.63536896822132	0	0	AXL	NM_001278599.1,NM_001699.5,NM_021913.4	Known_gene	3	397.92	99.92	137.24	7.81	40.77	5.35	3.87	27.71
5580	5.736	1.188	-2.32485377151291	1.15442271160518e-104	2.51351331589434e-104	PRKCD	NM_001316327.1,XM_017006855.1,NM_006254.3,XM_017006856.1,NM_212539.1,XM_006713257.3,XM_006713259.2	Known_gene	7	4.94	5.87	6.4	2.89	0.03	1.44	1.58	0
55843	29.036	4.11	-2.58405355030721	0	0	ARHGAP15	XM_011511484.1,XM_017004499.1,BGI_novel_T022741,XM_011511479.2,XM_011511482.2,XM_011511481.2,XM_017004501.1,XM_011511483.1,XM_017004500.1,NM_018460.3	Known_gene	10	38.76	30.78	17.57	2.19	10.26	0.1	2.52	5.48
5585	9.676	2.368	-2.22242892877158	1.45191833432576e-222	1.92135263102454e-222	PKN1	XM_011528128.1,NM_213560.1,NM_002741.3,BGI_novel_T019321	Known_gene	4	7.88	1.4	19.75	1.02	1.09	1.58	2.87	5.28
55901	17	4.004	-2.29389679051524	0	0	THSD1	BGI_novel_T010862,NM_199263.2,NM_018676.3	Known_gene	3	21.13	1.66	28.21	1.38	7.64	3.44	2.93	4.63
5595	21.023	2.884	-3.13241224842671	0	0	MAPK3	NM_001109891.1,NM_001040056.2,NM_002746.2	Known_gene	3	7.39	1.62	54.06	6.75	0.75	4.09	2.83	0
55957	30.14	5.788	-2.14623207480135	9.46056558062337e-219	1.2689389979848e-218	LIN37	NM_019104.2,BGI_novel_T019767	Known_gene	2	14.9	43.79	31.73	9.37	9.94	2.51	7.12	0
56265	7.666	1.344	-2.67625444773397	3.15812726502915e-169	5.08900687720638e-169	CPXM1	NM_001184699.1,NM_019609.4	Known_gene	2	9.38	1.49	12.13	2.55	3.29	0.39	0.49	0
5646	60.6	4.228	-3.69163610218453	0	0	PRSS3	XM_011517965.1,NM_001197098.1,NM_002771.3,NM_001197097.2,NM_007343.3	Known_gene	5	0.55	174.44	6.81	3.79	0	16.32	1.03	0
5654	37.926	7.048	-2.50719390506998	0	0	HTRA1	NM_002775.4	Known_gene	1	55.06	19.72	39	12.25	17.54	1.35	4.1	0
56901	65.106	13.03	-2.40358425474163	0	0	NDUFA4L2	BGI_novel_T009245,XM_005269033.2,BGI_novel_T009247,XM_011538573.2,BGI_novel_T009248,NM_020142.3,BGI_novel_T009246	Known_gene	7	29.16	52.84	113.32	11.24	13.87	20.18	10.27	9.59
56944	75.15	3.96	-4.36635450668349	0	0	OLFML3	NM_020190.3,NM_001286353.1,NM_001286352.1,XM_017001848.1	Known_gene	4	123.98	4.75	96.72	0.28	10.9	1.65	0.62	6.35
5696	93.476	24.348	-2.01562518590827	0	0	PSMB8	NM_148919.3,NM_004159.4	Known_gene	2	101.66	41.35	137.42	22.24	31.67	26.61	32.65	8.57
56967	9.516	1.396	-3.26364476071443	0	0	C14orf132	NM_001282464.1,NM_001282463.1,XM_017021469.1,BGI_novel_T012380,NM_001289139.1,NM_001252507.2	Known_gene	6	13.02	4.65	10.88	0.64	2.87	1.58	0.93	0.96
5698	152.676	19.638	-3.04163926068954	0	0	PSMB9	NM_002800.4	Known_gene	1	159.35	99.5	199.18	12.81	42.2	21.89	16.05	5.24
56999	15.016	3.646	-2.16682479902813	0	0	ADAMTS9	NM_001318781.1,NM_182920.1,BGI_novel_T027476,BGI_novel_T027474,BGI_novel_T027471,BGI_novel_T027472,BGI_novel_T027469,BGI_novel_T027475,BGI_novel_T027473,BGI_novel_T027470,BGI_novel_T027477	Known_gene	11	30.45	3.45	11.15	1.99	8.56	2.21	2.5	2.97
57007	45.013	4.034	-3.64348984796497	0	0	ACKR3	XM_005246098.3,XM_017004516.1,XM_005246097.2,NM_020311.2	Known_gene	4	47.72	5.62	81.7	0.48	8.72	1.23	9.64	0.1
57124	27.276	1.594	-4.29722021352178	0	0	CD248	NM_020404.2	Known_gene	1	15.43	0.86	65.54	0.23	3.51	0.03	0.38	3.82
57152	181.003	7.97	-4.44388423085397	0	0	SLURP1	NM_020427.2	Known_gene	1	4.22	509.1	29.69	6.09	0	28.75	1.6	3.41
57157	7.32	1.692	-2.02613017415283	2.42919154156428e-223	3.20461850340764e-223	PHTF2	XM_011516423.2,XM_006716063.3,BGI_novel_T036368,XM_005250508.4,XM_017012458.1,NM_001127359.1,NM_020432.4,BGI_novel_T036370,XM_011516422.2,XM_011516424.2,XM_005250509.4,BGI_novel_T036367,XM_017012459.1,NM_001127358.1,NM_001127357.1,NM_001127360.1,BGI_novel_T036369	Known_gene	17	7.47	7.86	6.63	1.59	1.61	1.31	1.19	2.76
5730	436.88	4.378	-6.85156560498355	0	0	PTGDS	NM_000954.5	Known_gene	1	266.37	28.88	1015.39	5.36	2.11	1.89	7.62	4.91
57333	43.43	2.374	-4.38556866220646	0	0	RCN3	NM_020650.2,XM_011527143.1,XM_017027023.1,XM_005259089.3	Known_gene	4	39.64	2.45	88.2	0.44	6.02	3.17	2.24	0
57381	29.45	3.182	-3.60740944699702	0	0	RHOJ	BGI_novel_T011863,XM_006720214.3,NM_020663.4,XM_011536993.2,BGI_novel_T011864,BGI_novel_T011862,BGI_novel_T011861	Known_gene	7	45.07	13.45	29.83	1.49	8.75	1.89	2.1	1.68
5742	13.936	2.466	-2.39396422773038	0	0	PTGS1	BGI_novel_T040450,NM_001271164.1,XM_011518876.2,XM_005252105.3,XM_017014929.1,BGI_novel_T040451,NM_001271165.1,NM_001271166.1,NM_000962.3,NM_001271367.1,BGI_novel_T040452,NM_080591.2,BGI_novel_T040453,NM_001271368.1,XM_011518875.2,BGI_novel_T040454	Known_gene	16	9.98	20.59	11.24	0.69	2.18	8.55	0.9	0.01
57452	8.133	1.22	-2.81641772689456	3.5153685830386e-274	3.95696207984682e-274	GALNT16	XM_017021498.1,XM_011537007.2,BGI_novel_T011956,BGI_novel_T011958,BGI_novel_T011955,NM_020692.2,XM_011537005.1,XM_011537006.2,NM_001168368.1,BGI_novel_T011957	Known_gene	10	8.26	1.27	14.87	0.06	0.73	1.91	1.73	1.67
57458	7.833	1.606	-2.51788649509909	0	0	TMCC3	BGI_novel_T009629,NM_001301036.1,NM_020698.3	Known_gene	3	7.01	3.18	13.31	0.09	2.97	1.18	2.24	1.55
57480	8.276	1.756	-2.91691328625837	0	0	PLEKHG1	BGI_novel_T034704,XM_006715522.3,NM_001029884.1,XM_005267066.2,XM_005267065.3,XM_011535983.2,BGI_novel_T034703,XM_005267064.3,XM_011535982.2,XM_011535981.2,BGI_novel_T034702,XM_017011102.1,XM_006715521.1	Known_gene	13	13.31	1.8	9.72	2.39	2.82	0.67	2.04	0.86
57639	12.503	1.45	-2.4234980906265	1.52313950565984e-148	2.66947859162144e-148	CCDC146	NM_020879.2,BGI_novel_T036348,BGI_novel_T036344,BGI_novel_T036346,BGI_novel_T036347,BGI_novel_T036345	Known_gene	6	25.64	6.13	5.74	2.57	2.64	0.34	1.42	0.28
5764	62.403	4.96	-3.56962278911516	0	0	PTN	NM_001321386.1,NM_001321387.1,NM_002825.5,XM_017012473.1	Known_gene	4	118.12	47.06	22.03	1.76	9.67	3.2	6.75	3.42
57823	6.723	1.53	-2.19513994929697	1.08245898082642e-132	2.03887803145979e-132	SLAMF7	XM_011509829.1,NM_001282588.1,XM_011509828.1,NM_001282592.1,NM_001282595.1,NM_001282596.1,NM_001282590.1,NM_001282591.1,BGI_novel_T003150,NM_001282593.1,NM_001282589.1,NM_001282594.1,NM_021181.4	Known_gene	13	9.37	4.82	5.98	0.62	5.46	0.21	0	1.36
57863	6.05	1.166	-2.71503221456825	8.77190554111159e-226	1.14458772197882e-225	CADM3	BGI_novel_T003101,NM_001127173.1,NM_021189.3,BGI_novel_T003102	Known_gene	4	6.02	0	12.13	0.28	2.57	0	2.98	0
5788	22.67	4.2	-2.42772791225401	0	0	PTPRC	XM_006711472.3,XM_006711474.3,NM_080921.3,NM_001267798.1,NM_002838.4,XM_006711473.3	Known_gene	6	33.71	17.33	16.97	0.78	5.78	3.92	2.92	7.6
5790	21.203	1.262	-4.23399243152783	1.34766584354847e-227	1.74602293188732e-227	PTPRCAP	NM_005608.2	Known_gene	1	3.07	12.37	48.17	0.83	2.14	1.33	2.01	0
5791	11.736	3.364	-2.05936788668502	0	0	PTPRE	NM_001316676.1,XM_011539996.1,NM_006504.5,NM_130435.4,XM_017016468.1,XM_011539998.1,NM_001323357.1,XM_017016469.1,NM_001323354.1,XM_011539995.1,XM_017016467.1,XM_005252691.2,XM_011539994.2,NM_001323355.1,NM_001323356.1,NM_001316677.1	Known_gene	16	13.82	7.77	13.62	3.81	6.23	1.03	2.04	3.71
5793	6.81	1.488	-2.59605468283926	0	0	PTPRG	BGI_novel_T027448,NM_002841.3,BGI_novel_T027446,XM_017006961.1,XM_005265353.3,XM_017006964.1,BGI_novel_T027445,XM_017006962.1,XM_017006963.1,BGI_novel_T027447	Known_gene	10	12.87	3.45	4.11	0.55	1.86	1.91	0.31	2.81
5802	37.453	4.55	-2.9239497956179	0	0	PTPRS	BGI_novel_T018993,XM_017027075.1,XM_017027070.1,BGI_novel_T018991,BGI_novel_T018990,XM_017027074.1,BGI_novel_T018989,XM_011528158.2,NM_130853.2,XM_005259600.2,XM_017027066.1,XM_017027076.1,XM_017027065.1,XM_017027072.1,NM_130854.2,XM_017027073.1,BGI_novel_T018994,NM_002850.3,XM_017027068.1,XM_017027069.1,XM_005259609.1,XM_017027067.1,XM_017027071.1,XM_005259607.2,XM_011528157.2,BGI_novel_T018992,NM_130855.2,XM_005259606.2,XM_005259610.1	Known_gene	29	50.52	44.36	17.48	4.34	4.73	4.05	2.27	7.36
58494	58.33	13.666	-2.09929924844056	0	0	JAM2	NM_001270408.1,NM_001270407.1,NM_021219.3	Known_gene	3	48.59	62.09	64.31	6.11	29.07	11.32	11.18	10.65
5880	24.393	2.26	-3.63620977369911	0	0	RAC2	NM_002872.4,XM_006724286.3	Known_gene	2	13.31	6.04	53.83	1.84	3.63	1.92	3.86	0.05
59	996.11	60.41	-4.20005387273474	0	0	ACTA2	NM_001613.2,NM_001320855.1,NM_001141945.2	Known_gene	3	592.67	356.43	2039.23	41.62	116.77	48.24	45.08	50.34
59082	81.69	8.21	-3.03397169782919	0	0	CARD18	NM_021571.3,BGI_novel_T007741	Known_gene	2	1.2	241.67	2.2	5.29	2.52	18.15	15.09	0
5919	335.97	22.636	-3.97504878754779	0	0	RARRES2	NM_002889.3,XM_017012491.1,BGI_novel_T037271	Known_gene	3	317.38	268.44	422.09	28.26	25.49	19.84	5.46	34.13
5959	9.36	1.442	-2.75975882310399	4.07670912077116e-106	8.79034804973942e-106	RDH5	NM_002905.3,NM_001199771.1	Known_gene	2	4.37	9.91	13.8	3	0.05	0.5	1.26	2.4
5996	241.61	39.28	-2.69662481191179	0	0	RGS1	NM_002922.3	Known_gene	1	326.64	119.05	279.14	8.96	96.29	41.19	27.67	22.29
6001	31.91	3.994	-3.00075335968347	6.79364558707782e-231	8.74596413620969e-231	RGS10	XM_017016492.1,NM_001005339.1,XM_017016493.1,NM_002925.3	Known_gene	4	43.38	35.68	16.67	1.7	8.2	4.48	5.59	0
6004	651.99	29.448	-4.58669246678926	0	0	RGS16	NM_002928.3	Known_gene	1	845.16	183.4	927.41	15.69	89.73	15.18	18.97	7.67
6035	935.21	238.602	-2.10119108214633	0	0	RNASE1	NM_002933.4,NM_198234.2,NM_198235.2,NM_198232.2	Known_gene	4	599.87	429.47	1776.29	81.32	563.46	142.75	223.24	182.24
6158	57.143	7.648	-2.23181303189896	0	0	RPL28	NM_001136134.1,NM_001136136.1,BGI_novel_T020651,BGI_novel_T020652,NM_001136137.1,NM_001136135.1,NM_000991.4	Known_gene	7	12.66	137.74	21.03	6.46	7.8	8.06	11.59	4.33
